mga,department,sara_index,se.sara_index,child_readiness,se.child_readiness,factype,fifteen.assess,se.fifteen.assess,year,recode,country
public,koungheul,0.7398096513035208,0.024367325482173824,0.8790509477084002,0.029744420735494145,ALL,0.44983463027002135,0.0229084956946777,2013,6,Senegal
public,linguere,0.7178653045447312,0.017416716208128947,0.8362032188557053,0.024747595684735092,ALL,0.3036740508087628,0.024263896742538198,2013,6,Senegal
private,louga,0.6837849911182774,0.05749125395411559,0.875,0.04166666666666663,ALL,0.2454212454212454,0.03752568031231355,2013,6,Senegal
public,louga,0.6678242128943515,0.02115189609817888,0.7661092388850667,0.03472229551764399,ALL,0.32433122544379545,0.019153119488869417,2013,6,Senegal
public,malem hodar,0.7083501085612768,0.016646720884605237,0.8019537256752072,0.041298122141684664,ALL,0.4487349816810648,0.02933174235631201,2013,6,Senegal
public,matam,0.7126171433895883,0.022071956945629963,0.7969548999324165,0.029459254281286967,ALL,0.38331168804846294,0.02169791668074747,2013,6,Senegal
private,mbacke,0.4814814814814815,0,0.25,0,ALL,0.23626373626373626,0.028970167750470482,2013,6,Senegal
public,mbacke,0.7659934271158003,0.020305766370194482,0.8651626086746729,0.02415871783664126,ALL,0.44785480220196183,0.02105623830585209,2013,6,Senegal
private,mbour,0.7148650523509081,0.048298323279779745,0.7933205654204571,0.08060911202279518,ALL,0.44696847347431096,0.03221205495095567,2013,6,Senegal
public,mbour,0.7161589954944964,0.019624978134658636,0.780371978978713,0.02457937501471341,ALL,0.46523731765778137,0.0176951290374554,2013,6,Senegal
public,medina yoroufoula,0.6965708504647719,0.052558227663992395,0.7750231926815142,0.0834079577499132,ALL,0.3972606157094521,0.026593996795252817,2013,6,Senegal
public,nioro du rip,0.7308617843569123,0.03016439024987593,0.8487418848999558,0.039082990180046205,ALL,0.4566370748398243,0.038872836031153914,2013,6,Senegal
private,oussouye,0.7407407407407408,0,1,0,ALL,0.15384615384615385,0,2013,6,Senegal
public,oussouye,0.6679084612376383,0.030987208640781107,0.7729470248856717,0.04723704950455777,ALL,0.35317261814961737,0.026356553762458827,2013,6,Senegal
private,pikine,0.6133975924593047,0.06098882454242568,0.7117236205213565,0.0838845369513081,ALL,0.3167779825956814,0.019167246028247,2013,6,Senegal
public,pikine,0.6267623923529004,0.025657415279146206,0.687098539454469,0.03235355191047758,ALL,0.33141140625132914,0.015073733451651772,2013,6,Senegal
public,podor,0.7571268602587472,0.013982142969340665,0.8837962303259997,0.021875627702192427,ALL,0.4359195551327967,0.029349986527216185,2013,6,Senegal
public,ranerou,0.736229505895551,0.013637281437388384,0.8538464962595738,0.014163986175013339,ALL,0.4956759722118403,0.03777325258636086,2013,6,Senegal
private,rufisque,0.688803357693236,0.05958529432714918,0.6417628892617763,0.1286060603780567,ALL,0.27543732571817,0.04706996237071592,2013,6,Senegal
public,rufisque,0.6488940932094133,0.035030783441331606,0.75540334823737,0.04205223573967401,ALL,0.3510621727792287,0.020136331737134926,2013,6,Senegal
private,saint louis,0.39153444341020294,0.025654720200608532,0.2619047910849058,0.014430780112842293,ALL,NA,NA,2013,6,Senegal
public,saint louis,0.6940322000621002,0.018045616999828956,0.795666110597544,0.027346418282384516,ALL,0.43803543497335135,0.025467717561617392,2013,6,Senegal
private,salemata,0.7777777777777777,1.1102230246251564e-16,0.9166666666666666,0,ALL,0.3076923076923077,0.05958435917242181,2013,6,Senegal
public,salemata,0.7125227802758528,0.030693184341198314,0.8467614561053014,0.04806291632718059,ALL,0.44349912529240637,0.022914498703277667,2013,6,Senegal
private,saraya,0.583320207480829,0.09695718528240468,0.9166666666666666,0,ALL,0.5223443223443224,0.04543926146306626,2013,6,Senegal
public,saraya,0.6948541690557869,0.04070553114854616,0.8042448164897876,0.07216611042314218,ALL,0.5006848266698474,0.02554581072719732,2013,6,Senegal
public,sedhiou,0.7270417609566019,0.02240915408414633,0.8406671225763596,0.032447390647054916,ALL,0.36787206468589456,0.013694399936701187,2013,6,Senegal
private,tambacounda,0.8148148148148148,0,0.9166666666666666,0,ALL,0.2373626373626374,0.03236735829212385,2013,6,Senegal
public,tambacounda,0.6177809204577048,0.034143640422707865,0.7238558949987814,0.05991614448511446,ALL,0.37091942064398004,0.015544001519056142,2013,6,Senegal
private,thies,0.5628923261465548,0.05599355175674793,0.6072607227623127,0.07599320978971062,ALL,0.4063334121427636,0.024723711627709796,2013,6,Senegal
public,thies,0.7087574028129869,0.01757854175322629,0.7809548501407085,0.023581786293119786,ALL,0.38689998707496437,0.01561099538478563,2013,6,Senegal
private,tivaoune,0.7037037037037036,7.524416048544304e-17,0.7898790516678892,0.03060939136748327,ALL,0.4021398517691155,0.025568717436648188,2013,6,Senegal
public,tivaoune,0.6889295896857797,0.01903710123440837,0.766307002941734,0.03299230033513911,ALL,0.4055580960933187,0.017759925849691844,2013,6,Senegal
private,velingara,0.5899115113982574,0.10650690876391065,0.5691463962371327,0.1497753404492494,ALL,0.5018315018315018,0.030580480217462336,2013,6,Senegal
public,velingara,0.6263100853337249,0.03516199745133666,0.7095876872156457,0.04524246425915742,ALL,0.35312431098389885,0.01963622374205715,2013,6,Senegal
private,ziguinchor,0.5692708814486358,0.05463544317863667,0.5493815374815243,0.030732436787983142,ALL,0.44016485356380547,0.05649551201996828,2013,6,Senegal
public,ziguinchor,0.70309323150524,0.02831779653885013,0.7809643597735404,0.030227477904203482,ALL,0.33591767267669953,0.01724302912303341,2013,6,Senegal
private,matam,NA,NA,NA,NA,ALL,NA,NA,2013,6,Senegal
private,sedhiou,NA,NA,NA,NA,ALL,NA,NA,2013,6,Senegal
private,foundiougne,NA,NA,NA,NA,ALL,NA,NA,2013,6,Senegal
private,birkelane,NA,NA,NA,NA,ALL,NA,NA,2013,6,Senegal
