mga,department,readiness,se.readiness,factype,process_quality,se.process_quality,year,recode,country,logit_readiness,var_logit_readiness,logit_process_quality,var_logit_process_quality
private,guediawaye,0.387624308,0.067400114,ALL,0.447619048,0.009771222,2017,7,Senegal,-0.457309376,0.080623819,-0.210295409,0.00156172
public,guediawaye,0.796296296,0.013554168,ALL,0.403174603,0.039402895,2017,7,Senegal,1.363304843,0.006982299,-0.392254876,0.026814848
public,guinguineo,0.740740741,0.03599353,ALL,0.543537415,0.053630128,2017,7,Senegal,1.049822124,0.035127551,0.174591809,0.046724903
private,kaffrine,0.740740741,0,ALL,0.285714286,0,2017,7,Senegal,1.049822124,NA,-0.916290732,NA
public,kaffrine,0.724867727,0.020155103,ALL,0.370149985,0.026714719,2017,7,Senegal,0.96873722,0.010213379,-0.531573432,0.013130203
public,kanel,0.685185185,0.02127168,ALL,0.194885362,0.018618506,2017,7,Senegal,0.777704569,0.009724725,-1.418573179,0.014080426
private,kaolack,0.434697847,0.062375383,ALL,0.297164266,0.019271333,2017,7,Senegal,-0.262709189,0.064430305,-0.86083813,0.008513785
public,kaolack,0.72724216,0.017630345,ALL,0.47029313,0.022768198,2017,7,Senegal,0.980675148,0.007899671,-0.118967599,0.008353122
public,kebemer,0.692743766,0.031091226,ALL,0.381204491,0.021094624,2017,7,Senegal,0.812978147,0.021336788,-0.48443891,0.007997113
public,kedougou,0.703703704,0.02990272,ALL,0.473093573,0.022953568,2017,7,Senegal,0.864997437,0.020567867,-0.107729777,0.008478896
private,kolda,0.521236116,0.08433193,ALL,0.395238095,0.020756662,2017,7,Senegal,0.084995595,0.114201635,-0.425346479,0.007540993
public,kolda,0.710441333,0.010039876,ALL,0.460599743,0.03534149,2017,7,Senegal,0.897528446,0.00238192,-0.157928459,0.020234852
private,koumpentoum,0.62962963,0,ALL,0.346153846,0.038461538,2017,7,Senegal,0.530628251,NA,-0.635988767,0.028877782
public,koumpentoum,0.766561507,0.031723614,ALL,0.357090315,0.027676283,2017,7,Senegal,1.188996311,0.031428695,-0.588015521,0.01453314
public,koungheul,0.814814815,0.019125844,ALL,0.361269841,0.014224206,2017,7,Senegal,1.481604541,0.016066116,-0.569856917,0.003799774
public,linguere,0.678294577,0.022557386,ALL,0.421089034,0.030453546,2017,7,Senegal,0.74594538,0.01068622,-0.3183044,0.015606457
private,louga,0.481481481,0.07434521,ALL,0.21978022,0.065934066,2017,7,Senegal,-0.074107972,0.088678486,-1.266947603,0.147845666
public,louga,0.732829072,0.015938259,ALL,0.43055424,0.020956386,2017,7,Senegal,1.009023854,0.00662671,-0.279590227,0.007305876
public,malem hodar,0.782010579,0.021149791,ALL,0.507606407,0.034037151,2017,7,Senegal,1.277421732,0.015392744,0.030427975,0.018545025
public,matam,0.752577334,0.017311693,ALL,0.321600339,0.026454073,2017,7,Senegal,1.11240569,0.008643664,-0.746426993,0.01470215
private,mbacke,0.53086419,0.051214314,ALL,0.392857143,0.035714286,2017,7,Senegal,0.123613928,0.04228815,-0.435318071,0.022419858
public,mbacke,0.863617334,0.014557275,ALL,0.315670825,0.010278929,2017,7,Senegal,1.845665113,0.015275629,-0.773739075,0.002264106
private,mbour,0.649576964,0.087558907,ALL,0.441391941,0.093861514,2017,7,Senegal,0.617180225,0.147963344,-0.235514843,0.144914526
public,mbour,0.733154243,0.023502632,ALL,0.341511197,0.022788462,2017,7,Senegal,1.010685306,0.01443184,-0.656567052,0.010268886
public,medina yoroufoula,0.796296296,0.013588878,ALL,0.5,0.071713717,2017,7,Senegal,1.363304843,0.007018106,0,0.082285714
public,nioro du rip,0.715309774,0.02297314,ALL,0.394541811,0.027418689,2017,7,Senegal,0.921314034,0.012726451,-0.428260391,0.013174647
private,oussouye,0.814814815,0,ALL,NA,NA,2017,7,Senegal,1.481604541,NA,NA,NA
public,oussouye,0.881330313,0.029563944,ALL,0.267409109,0.024599064,2017,7,Senegal,2.00508859,0.079903854,-1.007807685,0.01576746
private,pikine,0.486036853,0.077312616,ALL,0.309675723,0.028971507,2017,7,Senegal,-0.055867115,0.095785192,-0.801635759,0.018366295
public,pikine,0.761451618,0.015969,ALL,0.340716106,0.032982162,2017,7,Senegal,1.160654487,0.007728903,-0.66010464,0.021558968
public,podor,0.722895623,0.016592599,ALL,0.278774145,0.022974069,2017,7,Senegal,0.958870597,0.006861055,-0.950550403,0.013056545
public,ranerou,0.739343126,0.020342947,ALL,0.277683183,0.044416481,2017,7,Senegal,1.04255724,0.011142876,-0.955983014,0.049038106
private,rufisque,0.642237987,0.065206098,ALL,0.241758242,0.036822322,2017,7,Senegal,0.585090932,0.080537102,-1.143064051,0.040350076
public,rufisque,0.835390941,0.046422555,ALL,0.282581765,0.017447064,2017,7,Senegal,1.624326486,0.113964893,-0.93169104,0.007406476
private,saint louis,0.555555556,0.185185185,ALL,0.195604396,0.027007046,2017,7,Senegal,0.223143551,0.5625,-1.413996964,0.029461683
public,saint louis,0.749923489,0.021620492,ALL,0.343278466,0.02708695,2017,7,Senegal,1.098204269,0.01329081,-0.648718111,0.014436588
private,salemata,0.666666667,0,ALL,0.291208791,0.03658422,2017,7,Senegal,0.693147181,NA,-0.889520491,0.031415357
public,salemata,0.717443239,0.042168358,ALL,0.442747289,0.041398193,2017,7,Senegal,0.931814379,0.043269998,-0.230019683,0.028154419
public,saraya,0.710437707,0.020093205,ALL,0.487179507,0.049938072,2017,7,Senegal,0.89751082,0.009540309,-0.051293217,0.039953495
public,sedhiou,0.861430398,0.006686566,ALL,0.299066381,0.012848641,2017,7,Senegal,1.827221518,0.003137834,-0.85174763,0.003756863
private,tambacounda,0.549382723,0.04449292,ALL,NA,NA,2017,7,Senegal,0.198176955,0.032301013,NA,NA
public,tambacounda,0.683959885,0.029087437,ALL,0.312011247,0.020721158,2017,7,Senegal,0.772030118,0.018107781,-0.790733256,0.009318047
private,thies,0.567992351,0.135272739,ALL,0.383314344,0.017633407,2017,7,Senegal,0.273664656,0.303915408,-0.475504028,0.005564608
public,thies,0.69953775,0.018402416,ALL,0.430922176,0.023087752,2017,7,Senegal,0.845097639,0.007665625,-0.278089691,0.008863848
private,tivaoune,0.888888889,0,ALL,0.355677656,0.039619707,2017,7,Senegal,2.079441542,NA,-0.594174276,0.029888421
public,tivaoune,0.863347164,0.018295512,ALL,0.339260384,0.015340672,2017,7,Senegal,1.843373224,0.024048107,-0.66659193,0.004683406
private,velingara,0.379379378,0.009641582,ALL,NA,NA,2017,7,Senegal,-0.492183279,0.00167686,NA,NA
public,velingara,0.755447422,0.0289022,ALL,0.399662919,0.027434335,2017,7,Senegal,1.127879856,0.024474218,-0.406869808,0.013074071
private,ziguinchor,0.791005302,0.018424028,ALL,0.233821738,0.109029359,2017,7,Senegal,1.330995787,0.012420522,-1.186855839,0.3703885
public,ziguinchor,0.827654322,0.012367089,ALL,0.289726515,0.013797976,2017,7,Senegal,1.569093365,0.007516855,-0.896712661,0.00449576
private,linguere,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,matam,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,sedhiou,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,malem hodar,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,nioro du rip,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,saraya,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,kebemer,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,ranerou,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,dagana,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,podor,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,bounkiling,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,goudomp,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,bakel,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,goudiry,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,bignona,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,bambey,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,gossas,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,birkelane,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,koungheul,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,guinguineo,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,kedougou,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,medina yoroufoula,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
private,kanel,NA,NA,ALL,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,bakel,0.746031746,0.014281514,clinic,0.273397436,0.076865904,2017,7,Senegal,1.077558879,0.005681657,-0.977453103,0.1497217
ALL,bakel,0.592592593,0,health center,0.285714286,0,2017,7,Senegal,0.374693449,NA,-0.916290732,NA
ALL,bambey,0.874074074,0.017354354,clinic,0.313500785,0.017601501,2017,7,Senegal,1.93747128,0.02485937,-0.783803218,0.006688705
ALL,bignona,0.777777778,0.017912994,clinic,0.337728938,0.014220794,2017,7,Senegal,1.252762968,0.010741139,-0.673431317,0.004042403
ALL,bignona,0.851851852,0,health center,0.218681319,0.052678527,2017,7,Senegal,1.749199855,NA,-1.273367605,0.095057733
ALL,birkelane,0.722222222,0.067620069,clinic,0.367032967,0.094013759,2017,7,Senegal,0.955511445,0.113609467,-0.544966668,0.16376101
ALL,bounkiling,0.842592593,0.01306897,clinic,0.224450549,0.015389814,2017,7,Senegal,1.677646162,0.009709505,-1.239916333,0.007816394
ALL,bounkiling,0.888888889,0,health center,NA,NA,2017,7,Senegal,2.079441542,NA,NA,NA
ALL,dagana,0.666666667,0.017912994,clinic,0.351436283,0.022155089,2017,7,Senegal,0.693147181,0.006497726,-0.612731829,0.009448188
ALL,dagana,0.666666667,0,health center,0.172161172,0.051809889,2017,7,Senegal,0.693147181,NA,-1.570387398,0.132148828
ALL,dakar,0.397055677,0.054143693,clinic,0.427875458,0.027208198,2017,7,Senegal,-0.417748344,0.05114916,-0.290524532,0.012353319
ALL,dakar,0.750729956,0.041934509,health center,0.424603001,0.026303393,2017,7,Senegal,1.102509187,0.050215229,-0.303905618,0.011591035
ALL,dakar,0.558171555,0.026434043,hospital,0.254275563,0.031513549,2017,7,Senegal,0.233744688,0.011489058,-1.075937572,0.027620315
ALL,diourbel,0.820774002,0.01347203,clinic,0.306150527,0.019767566,2017,7,Senegal,1.521600233,0.008387198,-0.818178141,0.008659759
ALL,diourbel,0.833333317,0.040061687,health center,0.302532249,0.021804539,2017,7,Senegal,1.609437798,0.083200013,-0.835268396,0.010678302
ALL,diourbel,0.888888889,0,hospital,0.437142857,0.02826645,2017,7,Senegal,2.079441542,NA,-0.252765807,0.013197735
ALL,fatick,0.865342636,0.012223743,clinic,0.298313418,0.013672575,2017,7,Senegal,1.860392035,0.011004543,-0.855342166,0.00426647
ALL,fatick,0.62962963,0,health center,NA,NA,2017,7,Senegal,0.530628251,NA,NA,NA
ALL,fatick,0.962962963,0,hospital,0.323296703,0.070652077,2017,7,Senegal,3.258096538,NA,-0.738662427,0.104291936
ALL,foundiougne,0.791254751,0.044522886,clinic,0.29897087,0.01430954,2017,7,Senegal,1.332505375,0.072660898,-0.852203295,0.004661455
ALL,foundiougne,0.839506173,0.032663596,health center,0.307020757,0.032577303,2017,7,Senegal,1.654558348,0.058771063,-0.814084689,0.023445221
ALL,gossas,0.87037037,0.013453392,clinic,0.273626374,0.029765242,2017,7,Senegal,1.904237453,0.014218272,-0.976300943,0.022427599
ALL,goudiry,0.666666667,0.03599353,clinic,0.463809524,0.067943053,2017,7,Senegal,0.693147181,0.026234568,-0.145015505,0.074640167
ALL,goudiry,0.814814815,0.058560697,health center,0.448717949,0.060482949,2017,7,Senegal,1.481604541,0.150619835,-0.205852054,0.059782122
ALL,goudomp,0.851851852,0.013497574,clinic,0.317142857,0.010801533,2017,7,Senegal,1.749199855,0.011439073,-0.766933351,0.002487718
ALL,goudomp,0.851851852,0,health center,0.272527473,0.060554337,2017,7,Senegal,1.749199855,NA,-0.98183681,0.093290352
ALL,guediawaye,0.577217268,0.139835539,clinic,0.403174603,0.039402895,2017,7,Senegal,0.311360333,0.328338653,-0.392254876,0.026814848
ALL,guediawaye,0.777777778,0,health center,0.447619048,0.009771222,2017,7,Senegal,1.252762968,NA,-0.210295409,0.00156172
ALL,guinguineo,0.740740741,0.03599353,clinic,0.543537415,0.053630128,2017,7,Senegal,1.049822124,0.035127551,0.174591809,0.046724903
ALL,kaffrine,0.706637328,0.014658469,clinic,0.375704528,0.029474486,2017,7,Senegal,0.879107929,0.00500005,-0.507820766,0.01579135
ALL,kaffrine,0.851851852,0,health center,0.316483516,0.053198114,2017,7,Senegal,1.749199855,NA,-0.769979613,0.060477286
ALL,kaffrine,0.962962963,0,hospital,0.321978022,0.033493957,2017,7,Senegal,3.258096538,NA,-0.744696415,0.023539267
ALL,kanel,0.685185185,0.02127168,clinic,0.194885362,0.018618506,2017,7,Senegal,0.777704569,0.009724725,-1.418573179,0.014080426
ALL,kaolack,0.630584017,0.027047463,clinic,0.438779973,0.019246215,2017,7,Senegal,0.534723066,0.013481425,-0.246114946,0.006108446
ALL,kaolack,0.740740741,0.05237828,health center,0.317765568,0.047923596,2017,7,Senegal,1.049822124,0.074387755,-0.764059438,0.048867245
ALL,kaolack,0.851851852,0,hospital,0.384615385,0,2017,7,Senegal,1.749199855,NA,-0.470003629,NA
ALL,kebemer,0.674074074,0.033048895,clinic,0.38151592,0.044396597,2017,7,Senegal,0.726669873,0.022628764,-0.483118872,0.035401118
ALL,kebemer,0.814814815,0,health center,0.380952381,0.012858612,2017,7,Senegal,1.481604541,NA,-0.485507816,0.002973026
ALL,kedougou,0.703703704,0.02990272,clinic,0.473093573,0.022953568,2017,7,Senegal,0.864997437,0.020567867,-0.107729777,0.008478896
ALL,kolda,0.658410001,0.03487563,clinic,0.447303682,0.029340283,2017,7,Senegal,0.656216655,0.024045898,-0.211570954,0.014084794
ALL,kolda,0.597222247,0.061380788,health center,0.428571429,0,2017,7,Senegal,0.393904389,0.065112147,-0.287682072,NA
ALL,kolda,0.333333333,0,hospital,NA,NA,2017,7,Senegal,-0.693147181,NA,NA,NA
ALL,koumpentoum,0.711975938,0.032676461,clinic,0.312364221,0.02735446,2017,7,Senegal,0.905000092,0.025391119,-0.789089424,0.016218728
ALL,koumpentoum,0.851851852,0,health center,0.423809524,0.032329198,2017,7,Senegal,1.749199855,NA,-0.307154176,0.017527351
ALL,koungheul,0.814814815,0.019125844,clinic,0.361269841,0.014224206,2017,7,Senegal,1.481604541,0.016066116,-0.569856917,0.003799774
ALL,linguere,0.666666667,0.026948403,clinic,0.480952381,0.037523116,2017,7,Senegal,0.693147181,0.014705882,-0.076227365,0.022593277
ALL,linguere,0.722222222,0.018518519,hospital,0.370833333,0.030270317,2017,7,Senegal,0.955511445,0.00852071,-0.528643467,0.01683236
ALL,louga,0.662382513,0.027569766,clinic,0.341788368,0.022029017,2017,7,Senegal,0.673929646,0.015198424,-0.65533477,0.009588366
ALL,louga,0.655810954,0.068701993,health center,0.502905983,0.031319524,2017,7,Senegal,0.644681507,0.092637591,0.011624063,0.015695661
ALL,malem hodar,0.777777778,0.023424279,clinic,0.499206349,0.040216044,2017,7,Senegal,1.252762968,0.018367347,-0.003174606,0.025877413
ALL,malem hodar,0.814814815,0,health center,0.546666667,0.041692585,2017,7,Senegal,1.481604541,NA,0.187211542,0.028303304
ALL,matam,0.740740741,0.018830826,clinic,0.291404151,0.029605236,2017,7,Senegal,1.049822124,0.009614744,-0.888574194,0.020556462
ALL,matam,0.833333333,0.016037507,health center,0.477380952,0.029991919,2017,7,Senegal,1.609437912,0.013333333,-0.090537986,0.014451331
ALL,matam,0.814814815,0,hospital,0.5,0,2017,7,Senegal,1.481604541,NA,0,NA
ALL,mbacke,0.815046721,0.04312382,clinic,0.299912786,0.010047442,2017,7,Senegal,1.483142193,0.081836186,-0.847713201,0.002289901
ALL,mbacke,0.888888889,0,health center,0.347619048,0.021994296,2017,7,Senegal,2.079441542,NA,-0.629521485,0.009406119
ALL,mbacke,0.777777823,0.089791346,hospital,0.508634212,0.055112108,2017,7,Senegal,1.252763231,0.26988768,0.034540281,0.048626508
ALL,mbour,0.714552348,0.036152928,clinic,0.405642771,0.055292901,2017,7,Senegal,0.917597605,0.031417086,-0.382007638,0.052596418
ALL,mbour,0.666666667,0.143443828,health center,0.296630037,0.077407959,2017,7,Senegal,0.693147181,0.416666667,-0.863397323,0.13764909
ALL,mbour,0.636070848,0.0374272,hospital,0.226373626,0.063833028,2017,7,Senegal,0.558350742,0.02614147,-1.228902187,0.132854634
ALL,medina yoroufoula,0.796296296,0.013588878,clinic,0.5,0.071713717,2017,7,Senegal,1.363304843,0.007018106,0,0.082285714
ALL,nioro du rip,0.703703704,0.021596118,clinic,0.409636517,0.030492048,2017,7,Senegal,0.864997437,0.010728012,-0.365468196,0.015897795
ALL,nioro du rip,0.851851852,0,health center,0.302197802,0.042968142,2017,7,Senegal,1.749199855,NA,-0.836853901,0.041518903
ALL,oussouye,0.86520241,0.030511149,clinic,0.263736264,0.032384566,2017,7,Senegal,1.859189162,0.068441171,-1.026638789,0.027814397
ALL,oussouye,0.851851852,0.030240614,health center,0.273626374,0.037012395,2017,7,Senegal,1.749199855,0.05741966,-0.976300943,0.034678342
ALL,pikine,0.628900114,0.067274505,clinic,0.315184815,0.035258358,2017,7,Senegal,0.527501182,0.083091391,-0.775989817,0.026683747
ALL,pikine,0.680180154,0.105087738,health center,0.405336787,0.057516798,2017,7,Senegal,0.754599838,0.233370179,-0.383276924,0.056939706
ALL,pikine,0.657210408,0.104329757,hospital,0.389667054,0.040653371,2017,7,Senegal,0.650887399,0.214462949,-0.448711953,0.029219456
ALL,podor,0.722222222,0.017204869,clinic,0.275048481,0.023893349,2017,7,Senegal,0.955511445,0.007354718,-0.969157406,0.014358782
ALL,podor,0.740740741,0,health center,0.354285714,0.058098881,2017,7,Senegal,1.049822124,NA,-0.600253434,0.064498181
ALL,ranerou,0.731481481,0.020733069,clinic,0.226582941,0.046947627,2017,7,Senegal,1.002152022,0.011142228,-1.227707374,0.071770403
ALL,ranerou,0.814814815,0,health center,0.491428571,0.051266942,2017,7,Senegal,1.481604541,NA,-0.034289073,0.042077517
ALL,rufisque,0.824074074,0.051389783,clinic,0.282934712,0.019261503,2017,7,Senegal,1.544197391,0.125649675,-0.929950721,0.009013438
ALL,rufisque,0.740740741,0,health center,0.241758242,0.036822322,2017,7,Senegal,1.049822124,NA,-1.143064051,0.040350076
ALL,rufisque,0.79173377,0.102064252,hospital,0.27956044,0.025185903,2017,7,Senegal,1.335407974,0.383134506,-0.946643015,0.015637543
ALL,saint louis,0.705400023,0.04213847,clinic,0.310358579,0.024239866,2017,7,Senegal,0.873146626,0.041116977,-0.798443449,0.012825853
ALL,saint louis,0.777777778,0,health center,0.263736264,0.033346413,2017,7,Senegal,1.252762968,NA,-1.026638789,0.029491151
ALL,saint louis,0.888888889,0,hospital,0.3,0.026726124,2017,7,Senegal,2.079441542,NA,-0.84729786,0.016196955
ALL,salemata,0.694756552,0.039796536,clinic,0.400899125,0.035675363,2017,7,Senegal,0.822451852,0.035215393,-0.401720153,0.022063108
ALL,salemata,0.851851852,0,health center,0.6,0,2017,7,Senegal,1.749199855,NA,0.405465108,NA
ALL,saraya,0.703703704,0.023424279,clinic,0.476923077,0.059978488,2017,7,Senegal,0.864997437,0.012621191,-0.09237332,0.057804711
ALL,saraya,0.740740741,0,health center,0.533333333,0,2017,7,Senegal,1.049822124,NA,0.133531393,NA
ALL,sedhiou,0.859259259,0.006829292,clinic,0.300087214,0.013133359,2017,7,Senegal,1.809151212,0.003189064,-0.846882588,0.003909928
ALL,sedhiou,0.888888889,0,hospital,0.276190476,0.061904762,2017,7,Senegal,2.079441542,NA,-0.96343751,0.095891946
ALL,tambacounda,0.642004988,0.027354689,clinic,0.317242282,0.026551498,2017,7,Senegal,0.584077019,0.014165529,-0.766474288,0.015026667
ALL,tambacounda,0.665042185,0.078290196,health center,0.295604396,0.032869961,2017,7,Senegal,0.685845875,0.123519676,-0.868318077,0.02491973
ALL,tambacounda,0.777777778,0,hospital,0.315384615,0.065234383,2017,7,Senegal,1.252762968,NA,-0.775064303,0.091280665
ALL,thies,0.664207991,0.040729357,clinic,0.437995722,0.0240447,2017,7,Senegal,0.682103392,0.033347724,-0.249300317,0.009541568
ALL,thies,0.67901231,0.090789008,health center,0.315098309,0.025898087,2017,7,Senegal,0.749236486,0.173513986,-0.776390631,0.014400804
ALL,thies,0.759259259,0.080187537,hospital,0.414505495,0.053675891,2017,7,Senegal,1.148622709,0.192457293,-0.345370568,0.048916154
ALL,tivaoune,0.863561454,0.017418453,clinic,0.345844171,0.019646766,2017,7,Senegal,1.845190763,0.021855386,-0.637357293,0.007541518
ALL,tivaoune,0.888888889,0,health center,0.314285714,0.016055757,2017,7,Senegal,2.079441542,NA,-0.780158558,0.00555042
ALL,tivaoune,0.925925926,0,hospital,0.365714286,0.037760434,2017,7,Senegal,2.525728644,NA,-0.550647118,0.026498435
ALL,velingara,0.677629619,0.066345928,clinic,0.424642025,0.030520142,2017,7,Senegal,0.742899719,0.092243022,-0.303745894,0.015604537
ALL,velingara,0.662037092,0.135037734,health center,0.220879121,0.022482131,2017,7,Senegal,0.672385433,0.364256711,-1.260550618,0.01706695
ALL,ziguinchor,0.824286581,0.008961519,clinic,0.282293503,0.026444266,2017,7,Senegal,1.545663898,0.00382822,-0.933113389,0.017035996
ALL,ziguinchor,0.75308642,0.059350638,health center,0.26255887,0.024177017,2017,7,Senegal,1.115141591,0.10187584,-1.032710939,0.015591838
ALL,ziguinchor,0.777777778,0,hospital,NA,NA,2017,7,Senegal,1.252762968,NA,NA,NA
ALL,guediawaye,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,foundiougne,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,malem hodar,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,nioro du rip,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,salemata,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,saraya,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,velingara,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,louga,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,kebemer,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,ranerou,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,dagana,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,podor,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,bounkiling,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,goudomp,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,bakel,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,goudiry,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,koumpentoum,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,bignona,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,oussouye,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,bambey,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,gossas,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,birkelane,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,koungheul,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,guinguineo,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,kedougou,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,medina yoroufoula,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,kanel,NA,NA,hospital,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,linguere,NA,NA,health center,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,sedhiou,NA,NA,health center,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,bambey,NA,NA,health center,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,gossas,NA,NA,health center,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,birkelane,NA,NA,health center,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,koungheul,NA,NA,health center,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,guinguineo,NA,NA,health center,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,kedougou,NA,NA,health center,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,medina yoroufoula,NA,NA,health center,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,kanel,NA,NA,health center,NA,NA,2017,7,Senegal,NA,NA,NA,NA
ALL,ALL,0.688557589,0.023020209,ALL,0.362635033,0.045663741,2018,7,Senegal,0.793384516,0.011523449,-0.563945529,0.039032564
private,ALL,0.528767724,0.060463241,ALL,0.36190484,0.045663741,2018,7,Senegal,0.115198124,0.058882048,-0.567106122,0.039100588
public,ALL,0.784750723,0.005980173,ALL,0.363131531,0.005447052,2018,7,Senegal,1.29356933,0.001253374,-0.561798036,5.55E-04
ALL,ALL,0.68515529,0.025736046,clinic,0.366169077,0.022302129,2018,7,Senegal,0.77756598,0.014233536,-0.548687049,0.009233843
ALL,ALL,0.753355714,0.022205013,health center,0.343234931,0.008797299,2018,7,Senegal,1.116590349,0.014281038,-0.648911229,0.001522985
ALL,ALL,0.645310245,0.028879366,hospital,0.34730514,0.015338085,2018,7,Senegal,0.598487725,0.015919921,-0.630905972,0.00457825
ALL,bakel,0.798195632,0.016107095,ALL,0.351587302,0.026228778,2018,7,Senegal,1.375054964,0.009998955,-0.612069325,0.013236913
ALL,bambey,0.866646809,0.026953084,ALL,0.415506362,0.03208761,2018,7,Senegal,1.871630347,0.054390848,-0.34124797,0.017456606
ALL,bignona,0.842888551,0.033528879,ALL,0.309115213,0.012399116,2018,7,Senegal,1.679879322,0.064103551,-0.804259009,0.003370772
ALL,birkelane,0.636337124,0.025644885,ALL,0.268014926,0.033995295,2018,7,Senegal,0.559501216,0.012280867,-1.004717449,0.030027227
ALL,bounkiling,0.871418587,0.037597562,ALL,0.461305278,0.038616827,2018,7,Senegal,1.913560177,0.112592469,-0.155089001,0.02414854
ALL,dagana,0.788442139,0.029047868,ALL,0.309241186,0.041940455,2018,7,Senegal,1.315560485,0.030327075,-0.803669216,0.0385495
ALL,dakar,0.567239522,0.078707736,ALL,0.352782101,0.059205545,2018,7,Senegal,0.270597244,0.102803214,-0.606832432,0.067237358
ALL,diourbel,0.868331949,0.030208812,ALL,0.409261579,0.027345128,2018,7,Senegal,1.886290079,0.069812777,-0.367018807,0.012792857
ALL,fatick,0.855904537,0.012444044,ALL,0.365055099,0.020871355,2018,7,Senegal,1.781682828,0.010180563,-0.553489928,0.008107975
