mga,department,sara_index,se.sara_index,child_readiness,se.child_readiness,factype,fifteen.assess,se.fifteen.assess,year,recode,country
ALL,tambacounda,0.6514047501746344,0.028027993607081917,0.6669051406198022,0.046223204415879404,ALL,0.31201124681516,0.020721158114480324,2017,7,Senegal
ALL,thies,0.6708926643593603,0.036140897612116016,0.7249899478370996,0.055138679155352026,ALL,0.4170424577016372,0.019182040395706656,2017,7,Senegal
ALL,tivaoune,0.8667625211082411,0.01621644195831659,0.834052241645143,0.02582774962602776,ALL,0.34539337323602004,0.01772422003247538,2017,7,Senegal
ALL,velingara,0.6754789252425353,0.059955314327919264,0.7800228300059953,0.043590936041904664,ALL,0.3996629193277082,0.027434335380473365,2017,7,Senegal
ALL,ziguinchor,0.8135971632473248,0.010299292495535349,0.8344749000021462,0.03336806383853711,ALL,0.27948031430663334,0.022988840828670302,2017,7,Senegal
public,bakel,0.7338163131107724,0.01762013637073608,0.824387614907468,0.02766975587865876,ALL,0.27468987636083053,0.06881083045907914,2017,7,Senegal
public,bambey,0.8740740740740741,0.01735435396622774,0.8500000000000001,0.01531560972454468,ALL,0.31350078492935635,0.017601501319142978,2017,7,Senegal
public,bignona,0.7800782137599004,0.017504211773412052,0.8467908904755742,0.021468317329791587,ALL,0.32558416789911826,0.014527003127930514,2017,7,Senegal
public,birkelane,0.7222222222222221,0.06762006882779827,0.7916666666666667,0.09128709291752764,ALL,0.367032967032967,0.09401375947881946,2017,7,Senegal
public,bounkiling,0.8467568050041259,0.012523000676764725,0.8428130522074052,0.016591801478734586,ALL,0.2244505494505495,0.015389814313542945,2017,7,Senegal
public,dagana,0.6666666666666666,0.01685305348738177,0.7694773200833669,0.03344273797845586,ALL,0.342417064491823,0.021742678547030252,2017,7,Senegal
private,dakar,0.37165626221922804,0.04383182020317219,0.3339583244882755,0.03896526609864411,ALL,0.2562965056120172,0.025746754346660634,2017,7,Senegal
public,dakar,0.7357049680194814,0.05269904813889632,0.8804644665664947,0.03157853860142906,ALL,0.426812648378595,0.01942714751500642,2017,7,Senegal
private,diourbel,0.8082788649080842,0.020058749301896894,0.8186274460431896,0.017515970964543534,ALL,0.29231400728963475,0.03470404137201352,2017,7,Senegal
public,diourbel,0.8311513881360563,0.015758706866640663,0.7867572899727933,0.02858938189486274,ALL,0.31887790256696186,0.01784687417786582,2017,7,Senegal
private,fatick,0.8456789506916209,0.0509233859912113,0.8333332144290786,0.09820938726876459,ALL,0.31584249084249083,0.06557703752970262,2017,7,Senegal
public,fatick,0.8649441958874814,0.013125862111680538,0.8529718493867776,0.016200173776368242,ALL,0.2970357318114244,0.012784768504749746,2017,7,Senegal
