mga,department,sara_index,se.sara_index,child_readiness,se.child_readiness,factype,fifteen.assess,se.fifteen.assess,year,recode,country
ALL,dakar,0.6026384784915423,0.027873612562413098,0.483305494829407,0.03829642408684695,hospital,0.4577365101018127,0.026438819804549218,2015,6,Senegal
ALL,diourbel,0.6136821659598194,0.0439677846423575,0.639980567157455,0.07708361841639949,clinic,0.35094950115952867,0.028625759099676084,2015,6,Senegal
ALL,diourbel,0.7065661029548032,0.12874440605734322,0.733843143400018,0.15384070702594654,hospital,0.3564026969617063,0.047992512870344374,2015,6,Senegal
ALL,fatick,0.7639981352135666,0.025439036673313483,0.8436942496145116,0.026207139184626336,clinic,0.5917767338459964,0.018307450313468417,2015,6,Senegal
ALL,fatick,0.7533146653249035,0.07972001017776678,0.8058123318238497,0.10833895646652754,health center,0.5875620844402798,0.04725211776788893,2015,6,Senegal
ALL,fatick,0.8888155726501852,0.026189037419903402,0.8747525576943752,0.08838800129217397,hospital,0.6333333333333333,0.04797486114192829,2015,6,Senegal
ALL,foundiougne,0.7477486537932758,0.024880650648222345,0.8423425276698366,0.030245518665552425,clinic,0.538786420072134,0.018716801908868604,2015,6,Senegal
ALL,foundiougne,0.796332954415648,0.014344326554227963,0.791584185898125,0.032274734747012986,health center,0.5439858280917783,0.04238214497856444,2015,6,Senegal
ALL,gossas,0.7092612400465894,0.04197055855146621,0.7604053605086772,0.04203680132637833,clinic,0.4177099150886635,0.030358156695160756,2015,6,Senegal
ALL,gossas,0.7777777777777778,0,0.6666666666666666,0,health center,0.6373626373626373,0.0050014230210593405,2015,6,Senegal
ALL,goudiry,0.7185830650748147,0.0346599608367016,0.8833861441521214,0.030346102460084703,clinic,0.5333887874447528,0.03631100049404837,2015,6,Senegal
ALL,goudiry,0.7990016541283356,0.022573496548091675,0.9166666666666665,8.201513970800211e-17,health center,0.4679036783565989,0.04875654470591377,2015,6,Senegal
ALL,goudomp,0.7468214932300062,0.04639441964455206,0.8471443374241076,0.04007524492783582,clinic,0.5336001479990726,0.01901099207686438,2015,6,Senegal
ALL,goudomp,0.7777777777777778,0,0.8333333333333333,0,health center,0.3824175824175824,0.023948667289036475,2015,6,Senegal
ALL,guediawaye,0.7185745656223224,0.06080875155720627,0.7786724983031674,0.04277553703131412,clinic,0.5196134219128948,0.029259019422982587,2015,6,Senegal
ALL,guediawaye,0.7223321965802776,0.03928355612985513,0.75,0,health center,0.39051662691207145,0.038257319868468705,2015,6,Senegal
ALL,guediawaye,0.6642662201860743,0.10472905763419448,0.8333333333333334,0,hospital,0.4318681318681319,0.048276043872964323,2015,6,Senegal
ALL,guinguineo,0.6667155736778744,0.02843057140129007,0.6904043273152837,0.044344543564059584,clinic,0.4029952637216222,0.04463223208526458,2015,6,Senegal
ALL,guinguineo,0.7407407407407408,0,0.5,0,health center,NA,NA,2015,6,Senegal
ALL,kaffrine,0.7032085813301858,0.018558215782806357,0.8059719913905941,0.031803545850262405,clinic,0.4028742876877089,0.025419475204765892,2015,6,Senegal
ALL,kaffrine,0.8887422564114815,0.07407378380944778,0.8749175192314584,0.04166650339281434,hospital,0.3661704157873871,0.01989101177752328,2015,6,Senegal
ALL,kanel,0.6930798165152711,0.027278224210546986,0.7797265713752363,0.048821817824579915,clinic,0.29358059922560964,0.017383453830423234,2015,6,Senegal
ALL,kanel,0.8518518518518519,0,0.9166666666666666,0,health center,0.3263736263736264,0.039869510192269836,2015,6,Senegal
ALL,kaolack,0.6352252065049714,0.021011152350565866,0.7151213398428192,0.03580066414410563,clinic,0.3990838410318726,0.01744023235927473,2015,6,Senegal
ALL,kaolack,0.7130179501419907,0.06783271521695117,0.7084158141018748,0.11867252914764678,health center,0.34794610347873656,0.04012815110005094,2015,6,Senegal
